PropertyID,PropType,Address,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
102612,Residential,8337 N 111TH ST,9,240,Colonial,Wood,2.0,2002,18,2450.0,1,6,2,1,13092.0,2022-04-28,415000.0
102615,Residential,8417 N 111TH ST,9,240,Colonial,Aluminum/Vinyl,2.0,2000,9,2540.0,1,4,3,1,13072.0,2022-04-08,415000.0
102626,Residential,11042 W VILLA AV,9,240,Colonial,Aluminum/Vinyl,2.0,2001,20,2711.0,1,8,3,1,23435.0,2022-04-27,415000.0
102654,Residential,11206 W BRADLEY RD,9,240,Tudor,Brick,1.0,1928,7,1866.0,1,3,3,0,23958.0,2022-08-18,290000.0
102657,Residential,11142 W BRADLEY RD,9,240,Colonial,Stone,2.0,1855,6,1846.0,1,4,2,1,40511.0,2022-02-25,140000.0
102657,Residential,11142 W BRADLEY RD,9,240,Colonial,Stone,2.0,1855,6,1846.0,1,4,2,1,40511.0,2022-11-23,300000.0
102695,Residential,10830 W CALUMET RD,5,440,Colonial,Aluminum/Vinyl,2.0,1975,12,1634.0,1,6,1,1,30928.0,2022-05-13,246000.0
102737,Residential,10318 W CALUMET RD,9,440,Colonial,Aluminum/Vinyl,2.0,1991,7,2272.0,1,3,3,1,12000.0,2022-03-15,417500.0
102746,Residential,10006 W CALUMET RD,9,440,Ranch,Masonry/Frame,1.0,1980,6,1939.0,1,3,2,0,12000.0,2022-08-22,350000.0
102772,Condominium,"7968 N 107TH ST, Unit 9",9,5103,Low Rise 1-3 Stories,,1.0,1999,5,1114.0,1,2,2,0,1.0,2022-05-16,117000.0
102799,Condominium,"7984 N 107TH ST, Unit 9",9,5103,Low Rise 1-3 Stories,,1.0,1999,4,812.0,1,1,1,0,1.0,2022-06-01,87000.0
102804,Residential,10501 W BRADLEY RD,9,240,Ranch,Wood,1.0,1963,12,2557.0,1,6,2,1,23650.0,2022-07-01,330000.0
102810,Residential,7966-7968 N GRANVILLE RD,9,240,Townhouse,Aluminum/Vinyl,2.0,1981,20,2514.0,2,12,2,2,7835.0,2022-05-19,210000.0
102823,Residential,7961 N 94TH ST,9,240,Townhouse,Aluminum/Vinyl,2.0,1981,10,2514.0,2,6,2,2,8598.0,2022-09-01,194000.0
102834,Condominium,"7988 N 94TH ST, Unit F",9,5105,Low Rise 1-3 Stories,,1.0,1981,4,829.0,1,2,1,0,1.0,2022-07-15,62000.0
102836,Condominium,"7988 N 94TH ST, Unit H",9,5105,Low Rise 1-3 Stories,,1.0,1981,4,829.0,1,2,1,0,1.0,2022-07-15,62000.0
102840,Condominium,"7952 N 94TH ST, Unit D",9,5105,Low Rise 1-3 Stories,,1.0,1981,4,829.0,1,2,1,0,1.0,2022-06-17,70000.0
102841,Condominium,"7952 N 94TH ST, Unit E",9,5105,Low Rise 1-3 Stories,,1.0,1981,4,829.0,1,2,1,0,1.0,2022-06-21,65000.0
102845,Condominium,"7940 N 94TH ST, Unit A",9,5105,Low Rise 1-3 Stories,,1.0,1981,4,829.0,1,2,1,0,1.0,2022-08-29,62500.0
102848,Condominium,"7940 N 94TH ST, Unit D",9,5105,Low Rise 1-3 Stories,,1.0,1981,4,829.0,1,2,1,0,1.0,2022-08-30,65000.0
102849,Condominium,"7940 N 94TH ST, Unit E",9,5105,Low Rise 1-3 Stories,,1.0,1981,4,829.0,1,2,1,0,1.0,2022-08-29,62500.0
102883,Residential,7804 N 99TH ST,9,240,Colonial,Aluminum/Vinyl,2.0,2010,7,1852.0,1,3,2,1,10692.0,2022-04-21,370000.0
102884,Residential,7818 N 99TH ST,9,240,Ranch,Aluminum/Vinyl,1.0,2010,6,1709.0,1,3,2,0,9387.0,2022-12-28,370000.0
102894,Residential,9740 W FOUNTAIN AV,9,240,Colonial,Aluminum/Vinyl,2.0,2013,18,2570.0,1,8,2,1,9925.0,2022-06-29,417500.0
102964,Residential,7934 W LOLITA AV,9,240,Ranch,Aluminum/Vinyl,1.0,1958,5,1039.0,1,3,1,1,20000.0,2022-07-21,240000.0
102993,Residential,7833 N 78TH ST,9,240,Ranch,Wood,1.0,1958,5,1001.0,1,3,1,1,22500.0,2022-06-09,195000.0
103065,Residential,7928 W CALUMET RD,9,240,Ranch,Brick,1.0,1950,7,2104.0,1,3,1,1,209524.0,2022-09-13,200000.0
103174,Condominium,7615 N 60TH ST,9,5120,Condo Townhouse,,2.0,1970,12,1311.0,1,6,2,1,1.0,2022-03-15,56000.0
103191,Condominium,6104 W PORT AV,9,5110,Condo Townhouse,,2.0,1970,4,1056.0,1,2,1,2,1.0,2022-04-14,48000.0
103191,Condominium,6104 W PORT AV,9,5110,Condo Townhouse,,2.0,1970,4,1056.0,1,2,1,2,1.0,2022-07-21,47000.0
103219,Condominium,6028 W PORT AV,9,5110,Condo Townhouse,,2.0,1970,5,1226.0,1,2,1,2,1.0,2022-12-29,53000.0
103233,Condominium,7777 N 60TH ST,9,5110,Condo Townhouse,,2.0,1970,4,1056.0,1,2,1,2,1.0,2022-07-22,46000.0
103249,Condominium,6280 W PORT AV,9,5111,Condo Townhouse,,2.0,1970,8,1056.0,1,4,1,2,1.0,2022-01-13,320000.0
103270,Condominium,6238 W PORT AV,9,5111,Condo Townhouse,,2.0,1970,4,1056.0,1,2,1,2,1.0,2022-05-02,48500.0
103275,Condominium,6228 W PORT AV,9,5111,Condo Townhouse,,2.0,1970,4,1056.0,1,2,1,2,1.0,2022-05-13,45000.0
103286,Condominium,6206 W PORT AV,9,5111,Condo Townhouse,,2.0,1970,4,1056.0,1,2,1,2,1.0,2022-04-28,57900.0
103288,Condominium,6202 W PORT AV,9,5111,Condo Townhouse,,2.0,1970,8,1056.0,1,4,1,2,1.0,2022-02-14,51500.0
103290,Condominium,6176 W PORT AV,9,5111,Condo Townhouse,,2.0,1970,4,1056.0,1,2,1,2,1.0,2022-08-12,50000.0
103298,Condominium,6160 W PORT AV,9,5111,Condo Townhouse,,2.0,1970,4,1056.0,1,2,1,2,1.0,2022-09-23,64000.0
103312,Condominium,6132 W PORT AV,9,5111,Condo Townhouse,,2.0,1970,4,1056.0,1,2,1,2,1.0,2022-05-19,54000.0
103331,Condominium,6147 W CALUMET RD,9,5121,Condo Townhouse,,2.0,1970,6,1311.0,1,3,2,1,1.0,2022-11-11,74000.0
103418,Condominium,"7853 N 60TH ST, Unit E",9,5125,Condo Townhouse,,2.0,1967,6,1335.0,1,3,2,1,1.0,2022-08-16,62000.0
103440,Condominium,"7841 N 60TH ST, Unit A",9,5125,Condo Townhouse,,2.0,1967,6,1306.0,1,3,2,1,1.0,2022-05-31,70000.0
103455,Condominium,"7833 N 60TH ST, Unit B",9,5125,Condo Townhouse,,2.0,1967,6,1306.0,1,3,2,1,1.0,2022-11-16,87000.0
103474,Condominium,"7821 N 60TH ST, Unit A",9,5125,Condo Townhouse,,2.0,1967,6,1335.0,1,3,2,1,1.0,2022-06-08,97000.0
103502,Condominium,"7801 N 60TH ST, Unit C",9,5125,Condo Townhouse,,2.0,1967,6,1335.0,1,3,2,1,1.0,2022-04-04,80000.0
103515,Condominium,"6051 W PORT AV, Unit 204",9,5124,Low Rise 1-3 Stories,,1.0,1972,4,1003.0,1,2,2,0,1.0,2022-07-09,57500.0
103556,Condominium,"7721 N 60TH ST, Unit 203",9,5124,Low Rise 1-3 Stories,,1.0,1972,4,1003.0,1,2,2,0,1.0,2022-06-10,42500.0
103567,Condominium,"7651 N 60TH ST, Unit 102",9,5124,Low Rise 1-3 Stories,,1.0,1972,4,1003.0,1,2,2,0,1.0,2022-10-03,48000.0
103572,Condominium,"7651 N 60TH ST, Unit 203",9,5124,Low Rise 1-3 Stories,,1.0,1972,4,1003.0,1,2,2,0,1.0,2022-07-06,61000.0
103582,Condominium,"6010 W CALUMET RD, Unit A",9,5124,Low Rise 1-3 Stories,,1.0,1972,4,1003.0,1,2,2,0,1.0,2022-04-07,50000.0
103583,Condominium,"6010 W CALUMET RD, Unit B",9,5124,Low Rise 1-3 Stories,,1.0,1972,4,1003.0,1,2,2,0,1.0,2022-07-20,50000.0
103599,Condominium,"6030 W CALUMET RD, Unit 204",9,5124,Low Rise 1-3 Stories,,1.0,1972,4,1113.0,1,2,2,0,1.0,2022-11-16,67500.0
103604,Condominium,"6050 W CALUMET RD, Unit E",9,5124,Low Rise 1-3 Stories,,1.0,1972,4,1056.0,1,2,2,0,1.0,2022-08-17,40000.0
103661,Residential,5510 W LUEBBE LA,9,360,Ranch,Wood,1.0,1958,6,1154.0,1,3,1,0,12600.0,2022-10-21,165000.0
103665,Residential,5612 W LUEBBE LA,9,360,Split Level,Aluminum/Vinyl,1.0,1958,6,1412.0,1,4,2,0,12600.0,2022-09-16,245000.0
103676,Residential,7919 N 57TH ST,9,360,Ranch,Brick,1.0,1957,5,1053.0,1,3,1,0,10000.0,2022-08-10,223000.0
103702,Residential,7935 N FAIRWAY PL,9,360,Split Level,Masonry/Frame,1.0,1961,7,1765.0,1,3,1,1,10560.0,2022-07-27,290000.0
103718,Residential,7790 N EDGEWORTH DR,9,360,Ranch,Wood,1.0,1957,5,1099.0,1,3,2,0,10000.0,2022-10-24,200000.0
103757,Residential,7828 N FAIRWAY PL,9,360,Ranch,Aluminum/Vinyl,1.0,1957,5,1392.0,1,3,2,1,10125.0,2022-08-11,258000.0
103771,Residential,5311 W LUEBBE LA,9,360,Ranch,Aluminum/Vinyl,1.0,1957,10,1207.0,1,6,1,1,10616.0,2022-04-07,301000.0
103785,Residential,7778 N FAIRWAY PL,9,360,Ranch,Aluminum/Vinyl,1.0,1957,10,1022.0,1,6,2,0,11260.0,2022-03-04,225000.0
103792,Residential,7875 N LINK PL,9,360,Ranch,Aluminum/Vinyl,1.0,1957,6,1140.0,1,3,1,1,10000.0,2022-07-14,220000.0
103811,Residential,5118 W PARKLAND AV,9,360,Ranch,Wood,1.0,1957,7,1547.0,1,3,1,1,11376.0,2022-07-21,225000.0
103817,Residential,7836 N LINK PL,9,360,Ranch,Aluminum/Vinyl,1.0,1957,10,1070.0,1,6,1,0,18958.0,2022-02-15,198500.0
103818,Residential,7842 N LINK PL,9,360,Ranch,Aluminum/Vinyl,1.0,1956,12,1048.0,1,6,1,0,15552.0,2022-07-20,285000.0
103819,Residential,7850 N LINK PL,9,360,Ranch,Aluminum/Vinyl,1.0,1957,6,1528.0,1,3,3,0,11664.0,2022-08-12,235000.0
103822,Residential,7872 N LINK PL,9,360,Ranch,Aluminum/Vinyl,1.0,1957,5,1071.0,1,3,1,0,10080.0,2022-09-23,248000.0
103828,Residential,7932 N LINK PL,9,360,Ranch,Brick,1.0,1957,10,1140.0,1,6,1,0,10473.0,2022-04-05,230000.0
103841,Residential,7726 N EDGEWORTH DR,9,360,Ranch,Wood,1.0,1957,6,1155.0,1,3,1,1,11314.0,2022-11-15,234500.0
103846,Residential,7619 N 51ST BL,9,360,Ranch,Brick,1.0,1957,5,1060.0,1,2,1,0,12375.0,2022-07-20,228000.0
103847,Residential,7629 N 51ST BL,9,360,Ranch,Brick,1.0,1957,5,1036.0,1,3,1,0,12375.0,2022-01-24,210000.0
103877,Residential,7657 N EDGEWORTH DR,9,360,Ranch,Wood,1.0,1958,6,1089.0,1,3,1,1,10353.0,2022-09-30,155000.0
103905,Residential,5325 W SPRING LA,9,360,Ranch,Aluminum/Vinyl,1.0,1958,5,1089.0,1,3,1,1,11500.0,2022-08-25,215000.0
103938,Residential,5320 W SPRING LA,9,360,Ranch,Masonry/Frame,1.0,1958,10,1351.0,1,6,1,0,11712.0,2022-03-28,170000.0
103997,Residential,5616 W FOUNTAIN AV,9,360,Ranch,Aluminum/Vinyl,1.0,1960,14,1353.0,1,6,1,1,10304.0,2022-02-18,260000.0
104010,Residential,7754 N DELTA PL,9,360,Ranch,Brick,1.0,1956,10,1161.0,1,6,3,0,10125.0,2022-03-10,222000.0
104011,Residential,7746 N DELTA PL,9,360,Ranch,Aluminum/Vinyl,1.0,1958,6,1520.0,1,3,1,1,10125.0,2022-07-01,315000.0
104014,Residential,5606 W PORT AV,9,360,Ranch,Aluminum/Vinyl,1.0,1964,6,1160.0,1,3,1,1,10125.0,2022-11-21,250000.0
104022,Residential,5903 W CALUMET RD,9,360,Ranch,Brick,1.0,1958,5,1048.0,1,3,2,0,12375.0,2022-12-12,150000.0
104069,Residential,4001 W CALUMET RD,1,380,Cape Cod,Brick,1.0,1948,5,1248.0,1,3,1,0,9350.0,2022-03-18,204000.0
104098,Residential,7514 N 43RD ST,1,380,Ranch,Aluminum/Vinyl,1.0,1963,6,1159.0,1,3,2,0,7540.0,2022-10-24,280000.0
104108,Residential,7452 N 38TH ST,1,380,Ranch,Aluminum/Vinyl,1.0,1952,14,1120.0,1,8,2,0,10800.0,2022-04-11,240000.0
104112,Residential,7500 N 38TH ST,1,380,Colonial,Wood,2.0,1966,16,1520.0,1,8,1,1,10895.0,2022-02-28,165000.0
104116,Residential,7406 N 38TH ST,1,380,Cape Cod,Aluminum/Vinyl,1.0,1957,12,1678.0,1,6,1,1,13044.0,2022-02-11,251660.0
104123,Residential,7495 N 38TH ST,1,380,Ranch,Wood,1.0,1955,5,1120.0,1,3,1,1,11850.0,2022-08-05,250000.0
104126,Residential,7463 N 38TH ST,1,380,Ranch,Brick,1.0,1956,5,1483.0,1,3,2,0,12000.0,2022-06-07,299900.0
104133,Residential,7464 N 39TH ST,1,380,Ranch,Brick,1.0,1955,5,923.0,1,3,2,0,11175.0,2022-08-04,180000.0
104136,Residential,7500 N 39TH ST,1,380,Ranch,Brick,1.0,1955,12,1261.0,1,6,2,0,11138.0,2022-04-12,205000.0
104142,Residential,7463 N 39TH ST,1,380,Ranch,Aluminum/Vinyl,1.0,1960,5,1186.0,1,3,1,1,11132.0,2022-07-05,207500.0
104149,Residential,4017 W HEMLOCK ST,1,380,Ranch,Aluminum/Vinyl,1.0,1963,5,1255.0,1,3,2,1,11840.0,2022-07-26,195000.0
104159,Residential,7471 N 42ND ST,1,380,Ranch,Brick,1.0,1960,5,1211.0,1,3,1,1,12348.0,2022-06-22,140000.0
104166,Residential,7406 N 43RD ST,1,380,Ranch,Aluminum/Vinyl,1.0,1964,6,1164.0,1,3,1,1,11310.0,2022-03-18,210000.0
104240,Residential,7352 N 38TH ST,1,380,Ranch,Aluminum/Vinyl,1.0,1982,10,1007.0,1,6,1,1,8701.0,2022-02-16,190000.0
104334,Commercial,7430 N TEUTONIA AV,1,6216,Pole Building,Metal Siding,1.0,1984,0,3908.0,2,4,0,0,11792.0,2022-06-09,215000.0
104361,Residential,7531 N 51ST BL,9,360,Ranch,Brick,1.0,1966,6,1621.0,1,3,1,1,12625.0,2022-12-27,266000.0
104379,Residential,5126 W HEMLOCK RD,9,360,Ranch,Aluminum/Vinyl,1.0,1957,10,1108.0,1,6,1,1,10125.0,2022-10-25,195900.0
104393,Residential,7483 N 52ND ST,9,360,Ranch,Aluminum/Vinyl,1.0,1957,5,1188.0,1,3,1,1,8750.0,2022-08-12,212000.0
104403,Residential,5300 W HEMLOCK RD,9,360,Ranch,Aluminum/Vinyl,1.0,1960,18,1132.0,1,9,1,0,8892.0,2022-03-10,220000.0
104465,Residential,5303 W HEMLOCK RD,9,360,Ranch,Aluminum/Vinyl,1.0,1961,5,1079.0,1,3,1,1,11536.0,2022-12-30,175000.0
104627,Residential,7545 N 90TH ST,9,440,Ranch,Brick,1.0,1966,6,1438.0,1,3,1,1,10000.0,2022-01-31,185000.0
104629,Residential,7525 N 90TH ST,9,440,Ranch,Aluminum/Vinyl,1.0,1967,6,1462.0,1,3,2,1,9375.0,2022-09-06,225000.0
104630,Residential,7515 N 90TH ST,9,440,Ranch,Aluminum/Vinyl,1.0,1965,6,1147.0,1,3,1,1,9375.0,2022-10-12,222000.0
104651,Residential,7479 N 89TH ST,9,440,Ranch,Aluminum/Vinyl,1.0,1966,6,1438.0,1,3,1,1,10854.0,2022-10-19,255000.0
104665,Residential,7488 N 90TH ST,9,440,Ranch,Aluminum/Vinyl,1.0,1967,6,1461.0,1,3,1,1,9240.0,2022-12-15,232000.0
104683,Residential,8727 W DOGWOOD ST,9,440,Ranch,Aluminum/Vinyl,1.0,1969,5,1219.0,1,3,1,2,9375.0,2022-09-07,235000.0
104700,Residential,8812 W DOGWOOD ST,9,440,Ranch,Aluminum/Vinyl,1.0,1969,6,1325.0,1,3,1,1,10425.0,2022-09-19,249000.0
104729,Residential,8725 W PORTAGE ST,9,440,Ranch,Aluminum/Vinyl,1.0,1971,6,1243.0,1,3,1,1,9000.0,2022-07-14,225000.0
104754,Residential,7534-7536 N 87TH ST,9,440,Duplex N/S,Brick,1.0,1968,18,2259.0,2,10,2,0,7735.0,2022-03-31,185000.0
104756,Residential,7518-7520 N 87TH ST,9,440,Duplex N/S,Aluminum/Vinyl,2.0,1968,20,2101.0,2,12,2,0,7200.0,2022-02-24,167751.0
104767,Residential,7452 N 87TH ST,9,440,Ranch,Aluminum/Vinyl,1.0,1976,7,1528.0,1,3,1,1,9050.0,2022-02-11,245000.0
104850,Residential,7346 N 99TH ST,5,440,Ranch,Aluminum/Vinyl,1.0,1988,6,1748.0,1,3,2,0,12000.0,2022-10-04,285000.0
104860,Residential,9711 W GREENWOOD TRCE,5,440,Colonial,Aluminum/Vinyl,2.0,1987,8,1984.0,1,4,3,1,12019.0,2022-02-18,310000.0
104864,Residential,7301 N 97TH ST,5,440,Ranch,Aluminum/Vinyl,1.0,1983,5,1440.0,1,3,2,0,12455.0,2022-07-29,277000.0
104894,Residential,7298 N 97TH ST,5,440,Ranch,Aluminum/Vinyl,1.0,1988,6,1552.0,1,3,2,0,12016.0,2022-09-15,260000.0
104920,Residential,7369 N 95TH ST,5,440,Ranch,Aluminum/Vinyl,1.0,2008,12,1604.0,1,6,2,0,13743.0,2022-06-02,348000.0
104973,Residential,7421 N 99TH ST,5,440,Colonial,Aluminum/Vinyl,2.0,1979,16,2137.0,1,8,2,1,15756.0,2022-06-02,351000.0
104992,Residential,7304 N 100TH ST,5,440,Colonial,Aluminum/Vinyl,2.0,1984,7,1970.0,1,3,2,1,20000.0,2022-11-28,267500.0
104999,Residential,10006 W JUNIPER ST,5,440,Split Level,Aluminum/Vinyl,1.0,1982,7,1894.0,1,3,2,0,19920.0,2022-12-01,340000.0
105024,Residential,10133 W GREENWOOD TRCE,5,440,Ranch,Aluminum/Vinyl,1.0,1952,6,1486.0,1,3,2,0,58370.0,2022-09-19,215000.0
105026,Residential,10400 W JUNIPER ST,5,440,Ranch,Wood,1.0,1982,6,1708.0,1,3,2,1,26572.0,2022-08-23,324900.0
105045,Residential,10301 W GREENWOOD TRCE,5,440,Colonial,Masonry/Frame,2.0,1976,7,2143.0,1,3,2,1,40075.0,2022-10-10,320000.0
105062,Residential,7276 N 107TH ST,5,440,Ranch,Stone,1.0,1948,6,1875.0,1,3,2,0,29072.0,2022-05-31,262500.0
105076,Residential,10505 W CALUMET RD,5,440,Ranch,Wood,1.0,1967,7,1928.0,1,4,2,0,55321.0,2022-01-11,205000.0
105138,Residential,7306 N CASSIE AV,5,820,Colonial,Aluminum/Vinyl,2.0,2018,0,2139.0,1,3,2,1,10133.0,2022-06-19,400000.0
105148,Residential,7357 N BEAU AV,5,820,Colonial,Aluminum/Vinyl,2.0,2010,9,2329.0,1,4,2,1,12077.0,2022-07-13,445000.0
105168,Residential,7330 N BEAU AV,5,820,Colonial,Aluminum/Vinyl,2.0,2013,7,2780.0,1,5,3,1,9990.0,2022-10-17,420000.0
105176,Residential,7305 N CASSIE AV,5,820,Colonial,Aluminum/Vinyl,2.0,2016,0,3328.0,1,5,3,1,10506.0,2022-04-05,467000.0
105198,Residential,7040 N 124TH ST,5,820,Ranch,Stone,1.0,1962,6,2132.0,1,4,2,1,52708.0,2022-09-26,381500.0
105252,Residential,10825 W GOOD HOPE RD,5,440,Ranch,Aluminum/Vinyl,1.0,1952,12,1884.0,1,8,1,0,34848.0,2022-03-23,200000.0
105254,Residential,10727 W GOOD HOPE RD,5,440,Cape Cod,Brick,1.0,1941,7,1725.0,1,3,2,0,35560.0,2022-07-13,273000.0
105255,Residential,10705 W GOOD HOPE RD,5,440,Cape Cod,Aluminum/Vinyl,1.0,1939,4,1049.0,1,2,1,0,58674.0,2022-06-09,207000.0
105282,Residential,10310 W SPENCER PL,5,440,Ranch,Brick,1.0,1954,12,1595.0,1,6,3,0,29185.0,2022-11-21,320000.0
105326,Residential,6865 N 100TH ST,5,440,Cape Cod,Aluminum/Vinyl,1.0,1978,10,1545.0,1,8,2,1,23920.0,2022-05-16,280000.0
105392,Residential,9738 W GREEN TREE RD,5,440,Colonial,Prem Wood,2.0,1964,8,3042.0,1,4,2,0,11978.0,2022-10-19,297000.0
105423,Residential,9701 W DEBBIE LA,5,440,Ranch,Wood,1.0,1964,14,1489.0,1,6,1,1,12011.0,2022-05-26,275000.0
105446,Residential,9534 W MARCELLE AV,5,440,Ranch,Wood,1.0,1964,7,1621.0,1,4,2,0,13066.0,2022-09-08,324900.0
105470,Residential,6960 N 99TH ST,5,440,Colonial,Aluminum/Vinyl,2.0,1971,6,2324.0,1,3,3,1,12600.0,2022-12-15,330000.0
105537,Residential,7150 N 98TH ST,5,440,Ranch,Brick,1.0,1969,6,1450.0,1,2,1,1,12765.0,2022-06-03,245000.0
105575,Residential,9500 W ORINDA CT,5,440,Cape Cod,Wood,1.0,1962,7,1985.0,1,4,2,0,13716.0,2022-08-03,190000.0
105581,Residential,6808 N PARK MANOR DR,5,440,Split Level,Wood,1.0,1965,9,2075.0,1,4,2,0,14184.0,2022-02-14,330000.0
105587,Residential,6894 N PARK MANOR DR,5,440,Ranch,Brick,1.0,1967,6,1632.0,1,3,1,1,12000.0,2022-06-13,305000.0
105593,Residential,6970 N PARK MANOR DR,5,440,Colonial,Aluminum/Vinyl,2.0,1969,8,2249.0,1,4,2,1,12000.0,2022-03-25,285000.0
105615,Residential,6827 N 91ST ST,2,480,Ranch,Aluminum/Vinyl,1.0,1965,12,1374.0,1,6,2,1,15900.0,2022-04-11,350000.0
105630,Residential,6800 N 91ST ST,9,480,Ranch,Aluminum/Vinyl,1.0,1964,6,1333.0,1,4,1,1,9220.0,2022-02-28,205000.0
105699,Residential,8668 W CHEYENNE ST,9,480,Ranch,Aluminum/Vinyl,1.0,1965,5,1259.0,1,3,1,1,11250.0,2022-12-27,163000.0
105704,Residential,8800 W CHEYENNE ST,9,480,Ranch,Aluminum/Vinyl,1.0,1965,6,1333.0,1,4,1,1,11250.0,2022-10-06,325000.0
105739,Residential,8700 W DALLAS ST,9,480,Ranch,Asphalt/Other,1.0,1966,6,1420.0,1,3,1,1,10200.0,2022-07-08,194000.0
105754,Residential,8567 W CHEYENNE ST,9,480,Ranch,Aluminum/Vinyl,1.0,1967,5,1231.0,1,3,2,1,10800.0,2022-08-10,230000.0
105761,Residential,8525 W CHEYENNE ST,9,480,Ranch,Aluminum/Vinyl,1.0,1966,8,1662.0,1,4,1,1,9000.0,2022-06-22,270000.0
105761,Residential,8525 W CHEYENNE ST,9,480,Ranch,Aluminum/Vinyl,1.0,1966,8,1662.0,1,4,1,1,9000.0,2022-09-07,291500.0
105787,Residential,6967 N 84TH ST,9,480,Colonial,Aluminum/Vinyl,2.0,1968,14,1636.0,1,8,2,0,9675.0,2022-04-20,307000.0
105800,Residential,6900 N 86TH ST,9,480,Ranch,Asphalt/Other,1.0,1966,6,1420.0,1,3,1,1,11485.0,2022-09-01,250000.0
105848,Residential,8800 W SPOKANE ST,9,480,Ranch,Aluminum/Vinyl,1.0,1966,5,1227.0,1,3,1,1,9440.0,2022-12-01,232000.0
105861,Residential,8800 W PETERSIK ST,9,480,Colonial,Asphalt/Other,2.0,1968,7,1636.0,1,4,1,1,9000.0,2022-06-24,250000.0
105864,Residential,8830 W PETERSIK ST,9,480,Ranch,Aluminum/Vinyl,1.0,1971,6,2020.0,1,4,2,1,9000.0,2022-06-16,251000.0
105896,Residential,8810 W HELENA ST,9,480,Ranch,Aluminum/Vinyl,1.0,1972,6,1200.0,1,3,1,1,12300.0,2022-07-08,190000.0
105948,Residential,9055 W HELENA CT,9,480,Ranch,Aluminum/Vinyl,1.0,1979,6,1320.0,1,3,1,1,16926.0,2022-02-07,190000.0
106003,Residential,8969 W HUSTIS ST,9,480,Split Level,Aluminum/Vinyl,1.0,1992,7,1751.0,1,4,2,0,9800.0,2022-01-07,235000.0
106032,Residential,8327 W DENVER AV,9,480,Ranch,Aluminum/Vinyl,1.0,1971,12,1474.0,1,6,1,1,9000.0,2022-06-06,223000.0
106040,Residential,8141 W DENVER AV,9,480,Bi-Level,Asphalt/Other,1.0,1978,7,1566.0,1,4,1,1,9355.0,2022-03-23,167900.0
106041,Residential,8101 W DENVER AV,9,480,Ranch,Aluminum/Vinyl,1.0,1971,6,1108.0,1,4,1,1,11196.0,2022-02-23,185000.0
106045,Residential,8013 W DENVER AV,9,480,Ranch,Aluminum/Vinyl,1.0,1971,6,1111.0,1,4,1,1,7620.0,2022-09-07,195000.0
106046,Residential,8001 W DENVER AV,9,480,Ranch,Aluminum/Vinyl,1.0,1971,5,1108.0,1,3,1,1,7620.0,2022-10-24,182000.0
106099,Residential,7924 W BEECHWOOD AV,9,480,Colonial,Aluminum/Vinyl,2.0,1969,12,1423.0,1,8,1,1,7620.0,2022-05-09,250000.0
106100,Residential,7932 W BEECHWOOD AV,9,480,Cape Cod,Aluminum/Vinyl,1.0,1968,7,1719.0,1,4,2,0,7620.0,2022-07-18,222500.0
106101,Residential,7940 W BEECHWOOD AV,9,480,Colonial,Asphalt/Other,2.0,1971,12,1254.0,1,8,1,1,8382.0,2022-02-15,210000.0
106139,Residential,8117 W BEECHWOOD AV,9,480,Colonial,Aluminum/Vinyl,2.0,1969,14,1607.0,1,8,1,1,7488.0,2022-03-02,217900.0
106152,Residential,8110 W GREEN TREE RD,9,480,Colonial,Aluminum/Vinyl,2.0,1971,6,1240.0,1,4,1,1,7831.0,2022-08-26,145000.0
106208,Residential,7926 W DENVER AV,9,480,Ranch,Aluminum/Vinyl,1.0,1974,5,1227.0,1,3,2,1,7200.0,2022-09-01,268000.0
106318,Residential,6209 W HUSTIS ST,9,520,Colonial,Aluminum/Vinyl,2.0,1963,7,1607.0,1,4,1,1,7344.0,2022-06-24,165000.0
106376,Residential,6425 W HUSTIS ST,9,520,Ranch,Aluminum/Vinyl,1.0,1964,6,1465.0,1,3,1,1,7208.0,2022-06-16,235500.0
106390,Residential,6550 W SPOKANE ST,9,520,Ranch,Aluminum/Vinyl,1.0,1965,6,1232.0,1,3,1,1,7744.0,2022-01-12,168000.0
106423,Residential,6203 W BOEHLKE AV,9,520,Ranch,Asphalt/Other,1.0,1965,10,1226.0,1,6,1,1,8480.0,2022-05-31,180000.0
106431,Residential,6319 W BOEHLKE AV,9,520,Ranch,Asphalt/Other,1.0,1965,6,1227.0,1,3,1,1,8480.0,2022-08-30,195000.0
106432,Residential,6325 W BOEHLKE AV,9,520,Ranch,Asphalt/Other,1.0,1965,5,1006.0,1,3,1,1,8480.0,2022-12-13,167000.0
106459,Residential,6230 W BOEHLKE AV,9,520,Ranch,Asphalt/Other,1.0,1964,6,1316.0,1,3,2,1,8640.0,2022-06-27,203500.0
106465,Residential,6330 W BOEHLKE AV,9,520,Ranch,Asphalt/Other,1.0,1964,10,1006.0,1,6,1,1,8640.0,2022-05-19,187500.0
106506,Residential,5804 W BOEHLKE AV,9,560,Ranch,Aluminum/Vinyl,1.0,1966,10,1209.0,1,6,1,1,6240.0,2022-04-28,215000.0
106526,Condominium,"6986 N RAINTREE CT, Unit C",9,5130,Low Rise 1-3 Stories,,2.0,1974,4,954.0,1,2,1,1,1.0,2022-10-24,73000.0
